"id","rank","name","symbol","slug","is_active","first_historical_data","last_historical_data"
10223,672,"Vega Protocol","VEGA","vegaprotocol",1,2021-09-04,2024-04-26
4710,673,"Cere Network","CERE","cere-network",1,2021-11-08,2024-04-26
7229,674,"Gelato","GEL","gelato",1,2021-09-14,2024-04-26
5226,675,"Paris Saint-Germain Fan Token","PSG","paris-saint-germain-fan-token",1,2020-06-11,2024-04-26
16919,676,"5ire","5IRE","5ire",1,2023-12-05,2024-04-26
26585,677,"PLANET","PLANET","planettoken",1,2023-06-02,2024-04-26
8335,678,"Mdex","MDX","mdex",1,2021-01-27,2024-04-26
4747,679,"Velas","VLX","velas",1,2019-10-03,2024-04-26
6520,680,"HOPR","HOPR","hopr",1,2021-02-23,2024-04-26
12064,681,"Cratos","CRTS","cratos",1,2021-09-24,2024-04-26
5382,682,"ELYSIA","EL","elysia",1,2020-03-30,2024-04-26
7978,683,"Bonfida","FIDA","bonfida",1,2020-12-22,2024-04-26
12256,684,"cheqd","CHEQ","cheqd",1,2021-11-26,2024-04-26
22355,685,"Vertex Protocol","VRTX","vertex-protocol",1,2023-11-22,2024-04-26
4441,686,"Vectorspace AI","VXV","vectorspace-ai",1,2019-12-04,2024-04-26
5583,687,"Hacken Token","HAI","hackenai",1,2020-05-13,2024-04-26
8489,688,"XSGD","XSGD","xsgd",1,2021-02-17,2024-04-26
10789,689,"Tether EURt","EURt","tether-eurt",1,2021-07-27,2024-04-26
28882,690,"AIT Protocol","AIT","ait-protocol",1,2023-12-29,2024-04-26
7460,691,"Alpha Quark Token","AQT","alpha-quark-token",1,2020-10-21,2024-04-26
9868,692,"XCAD Network","XCAD","xcad-network",1,2021-05-27,2024-04-26
22331,693,"Farcana","FAR","farcana",1,2024-01-23,2024-04-26
27766,694,"KYVE Network","KYVE","kyve-network",1,2023-08-07,2024-04-26
7692,695,"e-Radix","EXRD","radix",1,2020-11-17,2024-04-26
24911,696,"Turbo","TURBO","turbo",1,2023-05-04,2024-04-26
21036,697,"SLG.GAMES","SLG","land-of-conquest",1,2022-07-19,2024-04-26
6641,698,"AhaToken","AHT","ahatoken",1,2021-05-11,2024-04-26
2398,699,"SelfKey","KEY","selfkey",1,2018-01-15,2024-04-26
28249,700,"ZTX","ZTX","ztx",1,2023-10-17,2024-04-26
7236,701,"Celo Dollar","CUSD","celo-dollar",1,2020-09-29,2024-04-26
2700,702,"Celsius","CEL","celsius",1,2018-05-03,2024-04-26
4691,703,"Zano","ZANO","zano",1,2020-01-17,2024-04-26
5956,704,"MUX Protocol","MCB","mcdex",1,2020-07-29,2024-04-26
15248,705,"Santos FC Fan Token","SANTOS","santos-fc-fan-token",1,2021-12-01,2024-04-26
16334,706,"APX","APX","apollox",1,2021-12-21,2024-04-26
19786,707,"ALTAVA","TAVA","altava",1,2022-07-07,2024-04-26
15996,708,"pSTAKE Finance","PSTAKE","pstake-finance",1,2022-02-24,2024-04-26
5410,709,"PARSIQ","PRQ","parsiq",1,2020-08-20,2024-04-26
10744,710,"DeRace","DERC","derace",1,2021-08-03,2024-04-26
9637,711,"Altura","ALU","altura",1,2021-05-07,2024-04-26
29482,712,"Smart Layer Network","SLN","smart-layer-network",1,2024-02-23,2024-04-26
19131,713,"Artrade","ATR","artrade",1,2022-04-06,2024-04-26
9176,714,"RocketX exchange","RVF","rocket-vault-rocketx",1,2021-04-13,2024-04-26
10746,715,"Biswap","BSW","biswap",1,2021-07-02,2024-04-26
2630,716,"PolySwarm","NCT","polyswarm",1,2018-04-10,2024-04-26
3628,717,"Moonchain","MXC","mxc",1,2018-12-07,2024-04-26
5882,718,"StaFi","FIS","stafi",1,2020-09-13,2024-04-26
21532,719,"Aura Finance","AURA","aura-finance",1,2022-08-23,2024-04-26
28363,720,"Shrapnel","SHRAP","shrapnel-com",1,2023-11-08,2024-04-26
11171,721,"Mango","MNGO","mango-markets",1,2021-08-12,2024-04-26
7412,722,"UniLend","UFT","unilend",1,2020-10-14,2024-04-26
3673,723,"ASD","ASD","bitmax-token",1,2019-01-08,2024-04-26
28245,724,"Openfabric AI","OFN","openfabric-ai",1,2023-10-24,2024-04-26
2776,725,"AVA","AVA","ava",1,2018-05-28,2024-04-26
10891,726,"Only1","LIKE","only1",1,2021-08-03,2024-04-26
4134,727,"Akropolis","AKRO","akropolis",1,2019-07-19,2024-04-26
24792,728,"RabbitX","RBX","rabbitx",1,2023-05-02,2024-04-26
24261,729,"OctaSpace","OCTA","octaspace",1,2023-04-05,2024-04-26
9760,730,"Stratos","STOS","stratos",1,2021-06-11,2024-04-26
4951,731,"Zynecoin","ZYN","zynecoin",1,2019-12-30,2024-04-26
10563,732,"Decubate","DCB","decubate",1,2021-07-06,2024-04-26
15142,733,"Katana Inu","KATA","katana-inu",1,2021-12-23,2024-04-26
9177,734,"Pitbull","PIT","pitbull",1,2021-04-09,2024-04-26
7672,735,"Unifi Protocol DAO","UNFI","unifi-protocol-dao",1,2020-11-19,2024-04-26
8200,736,"Shapeshift FOX Token","FOX","fox-token",1,2021-01-06,2024-04-26
5966,737,"Student Coin","STC","student-coin",1,2020-07-31,2024-04-26
7535,738,"Keep3rV1","KP3R","keep3rv1",1,2020-10-27,2024-04-26
25114,739,"Cetus Protocol","CETUS","cetus-protocol",1,2023-05-10,2024-04-26
28395,740,"Crypto Asset Governance Alliance","CAGA","crypto-asset-governance-alliance",1,2023-11-13,2024-04-26
3089,741,"AVINOC","AVINOC","avinoc",1,2018-08-07,2024-04-26
7311,742,"Beefy","BIFI","beefy-finance",1,2020-10-05,2024-04-26
5350,743,"XPR Network","XPR","proton",1,2020-04-06,2024-04-26
10974,744,"Tranchess","CHESS","tranchess",1,2021-07-20,2024-04-26
11367,745,"Aurory","AURY","aurory",1,2021-10-24,2024-04-26
9029,746,"Graphlinq Chain","GLQ","graphlinq-protocol",1,2021-03-31,2024-04-26
4056,747,"Ampleforth","AMPL","ampleforth",1,2019-06-28,2024-04-26
6739,748,"ONBUFF","ONIT","onbuff",1,2021-11-17,2024-04-26
18345,749,"QORPO WORLD","QORPO","qorpo",1,2024-02-29,2024-04-26
30647,750,"Sonic The Goat","GOAT","sonic-the-goat",1,2024-04-15,2024-04-26
1169,751,"PIVX","PIVX","pivx",1,2016-02-13,2024-04-26
28868,752,"GameGPT","DUEL","duel",1,2024-01-12,2024-04-26
10368,753,"Cryptex Finance","CTX","cryptex-finance",1,2021-06-09,2024-04-26
6180,754,"Suku","SUKU","suku",1,2020-08-04,2024-04-26
2243,755,"Dragonchain","DRGN","dragonchain",1,2017-12-03,2024-04-26
1768,756,"AdEx","ADX","adx-net",1,2017-07-01,2024-04-26
28135,757,"Connex","CONX","connex",1,2023-11-03,2024-04-26
5225,758,"FC Barcelona Fan Token","BAR","fc-barcelona-fan-token",1,2020-06-24,2024-04-26
29960,759,"Shuffle","SHFL","shuffle",1,2024-03-19,2024-04-26
6933,760,"Nuco.cloud","NCDT","nuco-cloud",1,2020-09-08,2024-04-26
25419,761,"HyperGPT","HGPT","hypergpt",1,2023-06-12,2024-04-26
17588,762,"BADMAD ROBOTS","METAL","drunk-robots",1,2022-04-12,2024-04-26
17231,763,"Synesis One","SNS","synesis-one",1,2022-01-31,2024-04-26
20456,764,"WeBuy","WE","webuy",1,2022-06-04,2024-04-26
9721,765,"Samoyedcoin","SAMO","samoyedcoin",1,2021-05-12,2024-04-26
16430,766,"Tectonic","TONIC","tectonic",1,2021-12-23,2024-04-26
22620,767,"Across Protocol","ACX","across-protocol",1,2022-11-28,2024-04-26
12787,768,"Minswap","MIN","minswap",1,2022-06-30,2024-04-26
2354,769,"GET Protocol","GET","get-protocol",1,2018-01-11,2024-04-26
11222,770,"Nine Chronicles","WNCG","wrapped-ncg",1,2021-08-17,2024-04-26
2949,771,"Kryll","KRL","kryll",1,2018-07-19,2024-04-26
28857,772,"ZKFair","ZKF","zkfair",1,2024-01-03,2024-04-26
6724,773,"Klever","KLV","klever",1,2020-09-09,2024-04-26
24645,774,"OmniFlix Network","FLIX","omniflix-network",1,2023-09-06,2024-04-26
2937,775,"VITE","VITE","vite",1,2018-07-18,2024-04-26
3035,776,"Blocksquare Token","BST","blocksquare-token",1,2022-02-28,2024-04-26
12664,777,"Scallop","SCLP","scallop",1,2021-10-28,2024-04-26
21916,778,"ISKRA Token","ISK","iskra",1,2022-09-29,2024-04-26
6715,779,"Sperax","SPA","sperax",1,2020-08-26,2024-04-26
5865,780,"FIO Protocol","FIO","fio-protocol",1,2020-07-19,2024-04-26
22710,781,"VIDT DAO","VIDT","vidt-dao",1,2022-11-18,2024-04-26
2675,782,"Dock","DOCK","dock",1,2018-04-25,2024-04-26
8707,783,"Alpaca Finance","ALPACA","alpaca-finance",1,2021-03-05,2024-04-26
18919,784,"Shiba Predator","QOM","shiba-predator",1,2022-03-18,2024-04-26
7576,785,"Kava Lend","HARD","hard-protocol",1,2020-11-05,2024-04-26
17000,786,"Creo Engine","CREO","creo-engine",1,2022-05-04,2024-04-26
12687,787,"S.S. Lazio Fan Token","LAZIO","lazio-fan-token",1,2021-10-21,2024-04-26
2941,788,"CoinEx Token","CET","coinex-token",1,2018-10-23,2024-04-26
2081,789,"AirDAO","AMB","airdao",1,2017-10-23,2024-04-26
13198,790,"NuNet","NTX","nunet",1,2021-11-28,2024-04-26
11206,791,"Bloktopia","BLOK","bloktopia",1,2021-10-06,2024-04-26
2585,792,"CENNZnet","CENNZ","centrality",1,2018-03-13,2024-04-26
7158,793,"BurgerCities","BURGER","burger-cities",1,2020-09-24,2024-04-26
10293,794,"Swarm","BZZ","ethereum-swarm",1,2021-06-21,2024-04-26
3855,795,"Locus Chain","LOCUS","locus-chain",1,2019-05-20,2024-04-26
22320,796,"HELLO Labs","HELLO","hello-labs",1,2022-10-20,2024-04-26
10750,797,"Open Custody Protocol","OPEN","qredo",1,2021-08-31,2024-04-26
2643,798,"Sentinel","DVPN","sentinel",1,2018-04-17,2024-04-26
7048,799,"Wing Finance","WING","wing",1,2020-09-16,2024-04-26
4064,800,"USDK","USDK","usdk",1,2019-07-29,2024-04-26
8720,801,"Inverse Finance","INV","inverse-finance",1,2021-03-08,2024-04-26
10049,802,"Manchester City Fan Token","CITY","manchester-city-fan-token",1,2021-05-25,2024-04-26
27686,803,"Hatom","HTM","hatom",1,2023-07-26,2024-04-26
10687,804,"Onomy Protocol","NOM","onomy-protocol",1,2023-03-15,2024-04-26
24133,805,"WiFi Map","WIFI","wifi-map",1,2023-04-07,2024-04-26
6216,806,"AXEL","AXEL","axel",1,2020-08-05,2024-04-26
9291,807,"Ternoa","CAPS","ternoa",1,2021-05-31,2024-04-26
5947,808,"TokenPocket","TPT","tokenpocket",1,2020-07-29,2024-04-26
14534,809,"ParaSwap","PSP","paraswap",1,2021-11-15,2024-04-26
16678,810,"NFT Worlds","WRLD","nft-worlds",1,2021-12-30,2024-04-26
10821,811,"Starlink","STARL","star-link",1,2021-07-10,2024-04-26
22607,812,"FONSmartChain","FON","fonsmartchain",1,2023-03-07,2024-04-26
29494,813,"DUKO","DUKO","duko",1,2024-02-21,2024-04-26
21796,814,"Lingose","LING","lingose",1,2022-09-13,2024-04-26
6837,815,"Nodle","NODL","nodleiot",1,2022-08-26,2024-04-26
20497,816,"WAGMI Games","WAGMIGAMES","wagmi-game-2",1,2022-06-07,2024-04-26
132,817,"Counterparty","XCP","counterparty",1,2014-02-15,2024-04-26
10729,818,"UFO Gaming","UFO","ufo-gaming",1,2021-06-30,2024-04-26
19650,819,"Volt Inu","VOLT","volt-inu-v2",1,2022-04-20,2024-04-26
11821,820,"Swarm Markets","SMT","swarm-markets",1,2021-09-11,2024-04-26
7440,821,"BarnBridge","BOND","barnbridge",1,2020-10-25,2024-04-26
23546,822,"Carbon browser","CSIX","carbon-browser",1,2023-02-18,2024-04-26
213,823,"MonaCoin","MONA","monacoin",1,2014-03-20,2024-04-26
24686,824,"Helium IOT","IOT","helium-iot",1,2023-04-24,2024-04-26
25232,825,"Abelian","ABEL","abelian",1,2023-12-05,2024-04-26
8066,826,"Yield App","YLD","yield-app",1,2020-12-25,2024-04-26
5309,827,"OG Fan Token","OG","og-fan-token",1,2020-06-21,2024-04-26
7396,828,"r/CryptoCurrency Moons","MOON","moon",1,2021-03-16,2024-04-26
2058,829,"AirSwap","AST","airswap",1,2017-10-17,2024-04-26
1948,830,"Aventus","AVT","aventus",1,2017-09-06,2024-04-26
8992,831,"Cellframe","CELL","cellframe",1,2021-03-29,2024-04-26
21134,832,"SquidGrow","SQUIDGROW","squid-grow",1,2022-07-26,2024-04-26
10778,833,"Metahero","HERO","metahero",1,2021-07-07,2024-04-26
27276,834,"Pepe 2.0","PEPE2.0","pepe-2-0",1,2023-06-28,2024-04-26
20825,835,"Petals","PTS","petals",1,2022-06-30,2024-04-26
10430,836,"Argentine Football Association Fan Token","ARG","argentinefootballassociationfantoken",1,2021-08-10,2024-04-26
9741,837,"Solanium","SLIM","solanium",1,2021-06-01,2024-04-26
13272,838,"Credefi","CREDI","credefi",1,2021-12-09,2024-04-26
1414,839,"Firo","FIRO","firo",1,2016-10-06,2024-04-26
8938,840,"Ellipsis","EPS","ellipsis",1,2021-03-24,2024-04-26
2019,841,"Viberate","VIB","viberate",1,2017-10-06,2024-04-26
5640,842,"PointPay","PXP","pointpay",1,2020-05-28,2024-04-26
18112,843,"Alpine F1 Team Fan Token","ALPINE","alpine-f1-team-fan-token",1,2022-02-21,2024-04-26
14977,844,"Mintlayer","ML","mintlayer",1,2023-03-29,2024-04-26
27195,845,"Neurai","XNA","neurai",1,2023-06-27,2024-04-26
3581,846,"Kleros","PNK","kleros",1,2018-11-01,2024-04-26
15084,847,"Symbiosis","SIS","symbiosis-finance",1,2021-12-07,2024-04-26
29297,848,"Orange","ORNJ","orange-crypto",1,2024-02-06,2024-04-26
28211,849,"Shido [New]","SHIDO","shido-inu-new",1,2023-10-04,2024-04-26
15270,850,"Vita Inu","VINU","vita-inu",1,2021-12-03,2024-04-26
4758,851,"dForce","DF","dforce",1,2020-06-22,2024-04-26
9892,852,"YooShi","YOOSHI","yooshi",1,2021-05-18,2024-04-26
5007,853,"TROY","TROY","troy",1,2019-12-06,2024-04-26
8271,854,"Poolz Finance","POOLX","poolz-finance",1,2021-01-18,2024-04-26
10275,855,"Catgirl","CATGIRL","catgirl",1,2021-06-03,2024-04-26
23794,856,"Optimus AI","OPTI","optimus-ai",1,2023-03-07,2024-04-26
19705,857,"Castello Coin","CAST","castello-coin",1,2022-04-22,2024-04-26
5552,858,"Hathor","HTR","hathor",1,2020-09-24,2024-04-26
12623,859,"Stader","SD","stader",1,2022-03-15,2024-04-26
1712,860,"Quantum Resistant Ledger","QRL","quantum-resistant-ledger",1,2017-06-10,2024-04-26
2316,861,"DeepBrain Chain","DBC","deepbrain-chain",1,2017-12-28,2024-04-26
29331,862,"OORT","OORT","oortech",1,2024-02-07,2024-04-26
3422,863,"SHPING","SHPING","shping",1,2018-10-10,2024-04-26
8276,864,"Arianee","ARIA20","arianee-protocol",1,2021-01-18,2024-04-26
7726,865,"ICHI","ICHI","ichi",1,2021-01-15,2024-04-26
14052,866,"FC Porto Fan Token","PORTO","fc-porto",1,2021-11-16,2024-04-26
2341,867,"SwftCoin","SWFTC","swftcoin",1,2018-01-09,2024-04-26
27445,868,"GameSwift","GSWIFT","gameswift",1,2023-07-21,2024-04-26
5453,869,"KardiaChain","KAI","kardiachain",1,2020-04-17,2024-04-26
25963,870,"BlackFort Exchange Network","BXN","blackfort-exchange-network",1,2024-04-02,2024-04-26
19621,871,"Cosplay Token","COT","cosplay-token",1,2022-04-19,2024-04-26
22866,872,"Radiant","RXD","radiant",1,2022-12-05,2024-04-26
12221,873,"Rangers Protocol Gas","RPG","rangers-protocol",1,2021-10-07,2024-04-26
20009,874,"DexCheck AI","DCK","dexcheck",1,2023-07-21,2024-04-26
18662,875,"Galeon","GALEON","galeon",1,2022-03-10,2024-04-26
1556,876,"Chrono.tech","TIME","chrono-tech",1,2017-02-27,2024-04-26
5777,877,"renBTC","RENBTC","renbtc",1,2020-07-21,2024-04-26
22970,878,"Carrieverse","CVTX","carrieverse",1,2023-01-31,2024-04-26
8216,879,"Electra Protocol","XEP","electra-protocol",1,2021-01-08,2024-04-26
2222,880,"Bitcoin Diamond","BCD","bitcoin-diamond",1,2017-11-24,2024-04-26
7424,881,"Hermez Network","HEZ","hermez-network",1,2020-10-17,2024-04-26
1866,882,"Bytom","BTM","bytom",1,2017-08-08,2024-04-26
5072,883,"Rakon","RKN","rakon",1,2019-12-25,2024-04-26
20789,884,"Dejitaru Tsuka","TSUKA","dejitaru-tsuka",1,2022-06-28,2024-04-26
5957,885,"DFI.Money","YFII","yearn-finance-ii",1,2020-07-29,2024-04-26
24190,886,"Fulcrom Finance","FUL","fulcrom-finance",1,2023-04-03,2024-04-26
3437,887,"ABBC Coin","ABBC","abbc-coin",1,2018-10-12,2024-04-26
8772,888,"ZUSD","ZUSD","zusd",1,2021-03-10,2024-04-26
19778,889,"Step App","FITFI","step-app",1,2022-04-26,2024-04-26
14336,890,"TRVL","TRVL","trvl",1,2021-11-26,2024-04-26
11409,891,"Tarot","TAROT","tarot",1,2021-08-26,2024-04-26
8144,892,"OVR","OVR","ovr",1,2020-12-30,2024-04-26
10586,893,"TABOO TOKEN","TABOO","taboo-token",1,2021-06-23,2024-04-26
16481,894,"Kasta","KASTA","kasta",1,2022-01-05,2024-04-26
7590,895,"Dvision Network","DVI","dvision-network",1,2020-11-03,2024-04-26
2289,896,"Gifto","GFT","gifto",1,2017-12-18,2024-04-26
5829,897,"TrustSwap","SWAP","trustswap",1,2020-07-10,2024-04-26
28446,898,"SPECTRE AI","SPECTRE","spectre-ai",1,2023-11-19,2024-04-26
8519,899,"Xend Finance","RWA","xend-finance",1,2021-03-23,2024-04-26
28610,900,"Inspect","INSP","inspect",1,2023-12-06,2024-04-26
28094,901,"Prisma mkUSD","MKUSD","prisma-mkusd",1,2023-09-21,2024-04-26
8894,902,"Deeper Network","DPR","deeper-network",1,2021-04-10,2024-04-26
19590,903,"Defigram","DFG","defigram",1,2022-04-20,2024-04-26
4890,904,"Newscrypto","NWC","newscrypto",1,2019-11-06,2024-04-26
12089,905,"Coinweb","CWEB","coinweb",1,2021-12-30,2024-04-26
5221,906,"Handshake","HNS","handshake",1,2020-02-21,2024-04-26
4746,907,"Quiztok","QTCON","quiztok",1,2020-04-28,2024-04-26
7878,908,"MobileCoin","MOB","mobilecoin",1,2020-12-06,2024-04-26
9608,909,"SpookySwap","BOO","spookyswap",1,2021-09-01,2024-04-26
19779,910,"DMAIL Network","DMAIL","dmail-network",1,2024-01-30,2024-04-26
29015,911,"Solama","SOLAMA","solama",1,2024-01-12,2024-04-26
1700,912,"ternity","AE","aeternity",1,2017-06-01,2024-04-26
19134,913,"Bubblefong","BBF","bubblefong",1,2022-03-28,2024-04-26
28106,914,"zkSwap Finance","ZF","zkswap-finance",1,2023-09-20,2024-04-26
28443,915,"Verified USD","USDV","verified-usd",1,2023-11-17,2024-04-26
22264,916,"Oho","OHO","oho",1,2022-10-18,2024-04-26
28962,917,"VoluMint","VMINT","volumint",1,2024-01-06,2024-04-26
28836,918,"Kimbo","KIMBO","kimbo",1,2023-12-25,2024-04-26
9764,919,"MILC Platform","MLT","milc-platform",1,2021-05-18,2024-04-26
5224,920,"Juventus Fan Token","JUV","juventus-fan-token",1,2020-04-22,2024-04-26
21320,921,"Thrupenny","TPY","thrupenny",1,2022-08-09,2024-04-26
12319,922,"DeFi Kingdoms","JEWEL","defi-kingdoms",1,2021-11-25,2024-04-26
11035,923,"Splintershards","SPS","splintershards",1,2021-07-26,2024-04-26
2454,924,"Bitcoin Unlimited","BTCU","unlimitedip",1,2018-01-24,2024-04-26
21414,925,"Dogechain","DC","dogechain",1,2022-08-25,2024-04-26
8034,926,"BioPassport Token","BIOT","biopassport-token",1,2021-03-02,2024-04-26
1853,927,"OAX","OAX","oax",1,2017-07-31,2024-04-26
17242,928,"UBXS Token","UBXS","ubxs",1,2022-01-13,2024-04-26
29855,929,"The First Youtube Cat","PAJAMAS","the-first-youtube-cat",1,2024-03-14,2024-04-26
2827,930,"Phantasma","SOUL","phantasma",1,2018-05-28,2024-04-26
22052,931,"SpaceN","SN","spacen",1,2022-10-03,2024-04-26
23081,932,"UNS TOKEN","UNS","uns-token",1,2023-03-31,2024-04-26
4118,933,"ForTube","FOR","the-force-protocol",1,2019-07-17,2024-04-26
17742,934,"Cult DAO","CULT","cult-dao",1,2022-02-03,2024-04-26
14304,935,"Gamium","GMM","gamium",1,2022-03-30,2024-04-26
28789,936,"Silly Dragon","SILLY","silly-dragon",1,2023-12-21,2024-04-26
5228,937,"Galatasaray Fan Token","GAL","galatasaray-fan-token",1,2020-06-08,2024-04-26
24303,938,"Metacade","MCADE","metacade",1,2023-04-07,2024-04-26
1817,939,"Voyager Token","VGX","voyager-token",1,2017-07-18,2024-04-26
1883,940,"Adshares","ADS","adshares",1,2017-08-12,2024-04-26
7245,941,"Stobox Token","STBU","stobox-token",1,2020-10-05,2024-04-26
6830,942,"KILT Protocol","KILT","kiltprotocol",1,2021-11-25,2024-04-26
4228,943,"Ferrum Network","FRM","ferrum-network",1,2019-08-29,2024-04-26
11451,944,"Shiden Network","SDN","shiden-network",1,2021-08-30,2024-04-26
16882,945,"Magic Square","SQR","magic-square",1,2024-01-12,2024-04-26
8705,946,"Bifrost","BNC","bifrost-bnc",1,2021-10-21,2024-04-26
24877,947,"BIM","BIM","bim",1,2023-05-03,2024-04-26
23262,948,"Areon Network","AREA","areon-network",1,2023-01-18,2024-04-26
5,949,"Peercoin","PPC","peercoin",1,2013-04-28,2024-04-26
7740,950,"Polaris Share","POLA","polaris-share",1,2021-01-27,2024-04-26
10759,951,"rhino.fi","DVF","deversifi",1,2021-07-12,2024-04-26
16996,952,"Pip","PIP","pip",1,2023-02-28,2024-04-26
8296,953,"KLAYswap Protocol","KSP","klayswap-protocol",1,2021-01-20,2024-04-26
2474,954,"Matrix AI Network","MAN","matrix-ai-network",1,2018-01-27,2024-04-26
4366,955,"MixMarvel","MIX","mixmarvel",1,2019-09-02,2024-04-26
90,956,"Dimecoin","DIME","dimecoin",1,2014-01-06,2024-04-26
20719,957,"OpenLeverage","OLE","openleverage",1,2022-07-07,2024-04-26
27009,958,"UniBot","UNIBOT","unibot-eth",1,2023-06-16,2024-04-26
27615,959,"r/FortNiteBR Bricks","BRICK","bricks",1,2023-07-18,2024-04-26
8642,960,"Fei USD","FEI","fei-usd",1,2021-04-03,2024-04-26
25479,961,"Bad Idea AI","BAD","bad-idea-ai",1,2023-05-21,2024-04-26
21217,962,"MangoMan Intelligent","MMIT","mangoman-intelligent",1,2022-08-03,2024-04-26
17722,963,"Ambire Wallet","WALLET","ambire-wallet",1,2022-01-30,2024-04-26
28664,964,"Byte","BYTE","byte",1,2023-12-11,2024-04-26
5634,965,"Fuse","FUSE","fuse-network",1,2021-01-31,2024-04-26
12873,966,"KlimaDAO","KLIMA","klimadao",1,2021-10-19,2024-04-26
23665,967,"SpaceCatch","CATCH","spacecatch",1,2024-04-01,2024-04-26
19111,968,"Bostrom","BOOT","bostrom",1,2022-04-09,2024-04-26
17794,969,"ParagonsDAO","PDT","paragonsdao",1,2022-02-01,2024-04-26
6747,970,"Crust Network","CRU","crustnetwork",1,2020-09-22,2024-04-26
29387,971,"Asterix Labs","ASTX","asterix-labs",1,2024-02-13,2024-04-26
5227,972,"Atletico De Madrid Fan Token","ATM","atletico-de-madrid-fan-token",1,2020-06-21,2024-04-26
19924,973,"Ellipsis","EPX","ellipsis-epx",1,2022-05-04,2024-04-26
9443,974,"Step Finance","STEP","step-finance",1,2021-04-26,2024-04-26
22892,975,"Atlas Navi","NAVI","atlas-navi",1,2022-12-06,2024-04-26
11532,976,"Arsenal Fan Token","AFC","arsenal-fan-token",1,2021-10-27,2024-04-26
17073,977,"Affyn","FYN","affyn",1,2022-01-29,2024-04-26
30177,978,"LinqAI","LNQ","linqai",1,2024-03-28,2024-04-26
16711,979,"GT Protocol","GTAI","gt-protocol",1,2024-01-26,2024-04-26
8567,980,"HAPI Protocol","HAPI","hapi-one",1,2021-03-10,2024-04-26
3724,981,"SOLVE","SOLVE","solve",1,2019-02-04,2024-04-26
12148,982,"Swash","SWASH","swash",1,2021-10-31,2024-04-26
8538,983,"AC Milan Fan Token","ACM","ac-milan-fan-token",1,2021-02-22,2024-04-26
21822,984,"Brickken","BKN","brickken",1,2023-07-25,2024-04-26
6993,985,"REVV","REVV","revv",1,2020-09-10,2024-04-26
29445,986,"zKML","ZKML","zkml",1,2024-02-19,2024-04-26
2916,987,"Nimiq","NIM","nimiq",1,2018-07-26,2024-04-26
3973,988,"Aryacoin","AYA","aryacoin",1,2019-05-27,2024-04-26
8049,989,"Tornado Cash","TORN","torn",1,2021-02-09,2024-04-26
20315,990,"LeisureMeta","LM","leisuremeta",1,2022-05-26,2024-04-26
10047,991,"EPIK Prime","EPIK","epik-prime",1,2021-08-27,2024-04-26
2387,992,"Bitcoin Atom","BCA","bitcoin-atom",1,2018-01-13,2024-04-26
6855,993,"BIDR","BIDR","binance-idr",1,2020-09-02,2024-04-26
29386,994,"LandX Finance","LNDX","landx-finance",1,2024-02-13,2024-04-26
9194,995,"Saito","SAITO","saito",1,2021-04-22,2024-04-26
11871,996,"GameZone","GZONE","gamezone",1,2021-09-30,2024-04-26
4566,997,"XDB CHAIN","XDB","xdbchain",1,2019-09-13,2024-04-26
7664,998,"UNCX Network","UNCX","uncx",1,2020-11-12,2024-04-26
8649,999,"Oxbull.tech","OXB","oxbull-tech",1,2021-03-02,2024-04-26
8245,1000,"Hydra","HYDRA","hydra",1,2021-01-12,2024-04-26
