id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data
8420,346,DAO Maker,DAO,dao-maker,1,09/02/2021,26/04/2024
30636,347,Zebec Network,ZBCN,zebec-network,1,15/04/2024,26/04/2024
5113,348,inSure DeFi,SURE,insure,1,07/01/2020,26/04/2024
9260,349,Zignaly,ZIG,zigcoin,1,16/04/2021,26/04/2024
4092,350,Dusk,DUSK,dusk,1,11/07/2019,26/04/2024
11865,351,Bone ShibaSwap,BONE,bone-shibaswap,1,13/09/2021,26/04/2024
28846,352,Sleepless AI,AI,sleepless-ai,1,04/01/2024,26/04/2024
25023,353,Milady Meme Coin,LADYS,milady-meme-coin,1,08/05/2023,26/04/2024
10180,354,Gomining,GMT,gomining-token,1,01/06/2021,26/04/2024
2982,355,MVL,MVL,mvl,1,27/07/2018,26/04/2024
4660,356,Telos,TLOS,telos,1,19/09/2019,26/04/2024
24927,357,crvUSD,CRVUSD,crvusd,1,28/06/2023,26/04/2024
4036,358,Contentos,COS,contentos,1,20/06/2019,26/04/2024
1230,359,Steem,STEEM,steem,1,18/04/2016,26/04/2024
3330,360,Pax Dollar,USDP,paxos-standard,1,27/09/2018,26/04/2024
28047,361,L7,LSD,l7-dex,1,19/09/2023,26/04/2024
7533,362,Oraichain,ORAI,oraichain-token,1,27/10/2020,26/04/2024
22850,363,Hivemapper,HONEY,hivemapper,1,04/12/2022,26/04/2024
14806,364,ConstitutionDAO,PEOPLE,constitutiondao,1,19/11/2021,26/04/2024
6841,365,Phala Network,PHA,phala-network,1,13/09/2020,26/04/2024
11165,366,Orca,ORCA,orca,1,10/08/2021,26/04/2024
21178,367,Metars Genesis,MRS,metars-genesis,1,01/08/2022,26/04/2024
2989,368,STASIS EURO,EURS,stasis-euro,1,30/07/2018,26/04/2024
1886,369,Dent,DENT,dent,1,12/08/2017,26/04/2024
7411,370,Covalent,CQT,covalent,1,23/06/2021,26/04/2024
2071,371,Request,REQ,request,1,20/10/2017,26/04/2024
8677,372,Symbol,XYM,symbol,1,19/03/2021,26/04/2024
1698,373,Horizen,ZEN,horizen,1,01/06/2017,26/04/2024
22265,374,Oasys,OAS,oasys,1,12/12/2022,26/04/2024
21473,375,Dione Protocol,DIONE,dione-protocol,1,22/08/2022,26/04/2024
22764,376,Hooked Protocol,HOOK,hooked-protocol,1,01/12/2022,26/04/2024
30491,377,Bitcoin Wizards,WZRD,bitcoin-wizards,1,10/04/2024,26/04/2024
10630,378,Guild of Guardians,GOG,guild-of-guardians,1,22/12/2021,26/04/2024
30369,379,HashAI,HASHAI,hashai,1,04/04/2024,26/04/2024
9308,380,Vulcan Forged (PYR),PYR,vulcan-forged-pyr,1,19/04/2021,26/04/2024
28674,381,Fusionist,ACE,fusionist,1,18/12/2023,26/04/2024
28412,382,Multibit,MUBI,multibit,1,14/11/2023,26/04/2024
17591,383,NYM,NYM,nym,1,15/04/2022,26/04/2024
7725,384,TrueFi,TRU,truefi-token,1,21/11/2020,26/04/2024
22289,385,Myria,MYRIA,myria,1,07/04/2023,26/04/2024
4191,386,Synternet,NOIA,syntropy,1,31/07/2019,26/04/2024
24203,387,SmarDex,SDEX,smardex,1,03/04/2023,26/04/2024
29709,388,Entangle,NGL,entangle,1,14/03/2024,26/04/2024
30449,389,Tensor,TNSR,tensor,1,08/04/2024,26/04/2024
4206,390,WINkLink,WIN,wink,1,01/08/2019,26/04/2024
29513,391,Node AI,GPU,node-ai,1,23/02/2024,26/04/2024
5908,392,dKargo,DKA,dkargo,1,27/07/2020,26/04/2024
14803,393,Aurora,AURORA,aurora-near,1,19/11/2021,26/04/2024
19843,394,ApeX Protocol,APEX,apex-token,1,28/04/2022,26/04/2024
8669,395,Sovryn,SOV,sovryn,1,17/06/2021,26/04/2024
22461,396,Hashflow,HFT,hashflow,1,07/11/2022,26/04/2024
9285,397,Moonriver,MOVR,moonriver,1,27/08/2021,26/04/2024
5266,398,MiL.k,MLK,milk-alliance,1,05/08/2020,26/04/2024
3835,399,Orbs,ORBS,orbs,1,03/04/2019,26/04/2024
28778,400,NFPrompt,NFP,nfprompt,1,27/12/2023,26/04/2024
20622,401,Forta,FORT,forta,1,15/06/2022,26/04/2024
2868,402,Constellation,DAG,constellation,1,20/06/2018,26/04/2024
13663,403,Gains Network,GNS,gains-network,1,01/11/2021,26/04/2024
27622,404,LUKSO,LYX,lukso-network,1,24/07/2023,26/04/2024
18736,405,Blockchain Foundation for Innovation & Collaboration,BFIC,best-fintech-investment-coin,1,14/03/2022,26/04/2024
1788,406,Metal DAO,MTL,metal,1,09/07/2017,26/04/2024
5604,407,Secret,SCRT,secret,1,29/09/2020,26/04/2024
28299,408,TokenFi,TOKEN,tokenfi,1,27/10/2023,26/04/2024
9444,409,Kyber Network Crystal v2,KNC,kyber-network-crystal-v2,1,28/07/2021,26/04/2024
20873,410,LeverFi,LEVER,lever,1,13/07/2022,26/04/2024
9175,411,MOBOX,MBOX,mobox,1,08/04/2021,26/04/2024
19055,412,Solidus Ai Tech,AITECH,solidus-ai-tech,1,01/09/2023,26/04/2024
6731,413,Tokamak Network,TON,tokamak-network,1,29/08/2020,26/04/2024
7224,414,DODO,DODO,dodo,1,29/09/2020,26/04/2024
28321,415,Polygon Ecosystem Token,POL,polygon-ecosystem-token,1,30/10/2023,26/04/2024
9566,416,Liquity USD,LUSD,liquity-usd,1,04/05/2021,26/04/2024
8602,417,Bounce Token,AUCTION,bounce-token,1,26/02/2021,26/04/2024
28829,418,Heroes of Mavia,MAVIA,heroes-of-mavia,1,06/02/2024,26/04/2024
4006,419,STP,STPT,standard-tokenization-protocol,1,12/06/2019,26/04/2024
2303,420,MediBloc,MED,medibloc,1,22/12/2017,26/04/2024
9436,421,Dogelon Mars,ELON,dogelon,1,23/04/2021,26/04/2024
18934,422,Stargate Finance,STG,stargate-finance,1,18/03/2022,26/04/2024
20435,423,Velodrome Finance,VELO,velodrome-finance,1,02/06/2022,26/04/2024
2765,424,XYO,XYO,xyo,1,22/05/2018,26/04/2024
14822,425,Victoria VR,VR,victoria-vr,1,02/12/2021,26/04/2024
23756,426,ChainGPT,CGPT,chaingpt,1,10/04/2023,26/04/2024
8258,427,CUDOS,CUDOS,cudos,1,13/01/2021,26/04/2024
8100,428,Ankr Staked ETH,ankrETH,ankreth,1,23/12/2020,26/04/2024
1762,429,Ergo,ERG,ergo,1,29/06/2017,26/04/2024
1320,430,Ardor,ARDR,ardor,1,23/07/2016,26/04/2024
6756,431,Acala Token,ACA,acala,1,25/01/2022,26/04/2024
5026,432,Orchid,OXT,orchid,1,17/12/2019,26/04/2024
23825,433,Nexera,NXRA,allianceblock-nexera,1,08/03/2023,26/04/2024
7429,434,Liquity,LQTY,liquity,1,07/04/2021,26/04/2024
4956,435,MAP Protocol,MAPO,map-protocol,1,06/01/2020,26/04/2024
2588,436,Loom Network,LOOM,loom-network,1,14/03/2018,26/04/2024
7232,437,Stella,ALPHA,alpha-finance-lab,1,09/10/2020,26/04/2024
10188,438,Automata Network,ATA,automata-network,1,07/06/2021,26/04/2024
28076,439,Ozone Chain,OZO,ozone-chain,1,25/09/2023,26/04/2024
8083,440,Tokenlon Network Token,LON,tokenlon-network-token,1,23/12/2020,26/04/2024
21106,441,Radiant Capital,RDNT,radiant-capital,1,26/07/2022,26/04/2024
17081,442,LooksRare,LOOKS,looksrare,1,10/01/2022,26/04/2024
25714,443,Crown by Third Time Games,CROWN,crown-by-third-time-games,1,23/05/2023,26/04/2024
18037,444,Maverick Protocol,MAV,maverick-protocol,1,28/06/2023,26/04/2024
8936,445,Trias Token (New),TRIAS,trias-token,1,05/04/2021,26/04/2024
23037,446,Hifi Finance,HIFI,hifi-finance-new,1,30/01/2023,26/04/2024
11289,447,Spell Token,SPELL,spell-token,1,17/08/2021,26/04/2024
8615,448,Ethernity,ERN,ethernity-chain,1,08/03/2021,26/04/2024
3306,449,Gemini Dollar,GUSD,gemini-dollar,1,06/10/2018,26/04/2024
13967,450,Goldfinch,GFI,goldfinch-protocol,1,11/01/2022,26/04/2024
2502,451,Huobi Token,HT,htx-token,1,03/02/2018,26/04/2024
18895,452,MARBLEX,MBX,marblex,1,23/03/2022,26/04/2024
4807,453,Shentu,CTK,shentu,1,21/10/2020,26/04/2024
7046,454,Aavegotchi,GHST,aavegotchi,1,15/09/2020,26/04/2024
21964,455,Tectum,TET,tectum,1,03/07/2023,26/04/2024
2780,456,NKN,NKN,nkn,1,28/05/2018,26/04/2024
1808,457,OMG Network,OMG,omg,1,14/07/2017,26/04/2024
693,458,Verge,XVG,verge,1,25/10/2014,26/04/2024
29779,459,Polyhedra Network,ZK,polyhedra-network,1,19/03/2024,26/04/2024
1727,460,Bancor,BNT,bancor,1,18/06/2017,26/04/2024
6843,461,Radworks,RAD,radworks,1,27/02/2021,26/04/2024
25220,462,HarryPotterObamaSonic10Inu (ERC-20),BITCOIN,harrypotterobamasonic10inu-eth,1,11/05/2023,26/04/2024
6651,463,USDX [Kava],USDX,usdx-kava,1,05/11/2020,26/04/2024
7817,464,Bifrost,BFC,bifrost,1,17/12/2020,26/04/2024
5877,465,RARI,RARI,rarible,1,20/07/2020,26/04/2024
11568,466,Adventure Gold,AGLD,adventure-gold,1,02/09/2021,26/04/2024
2496,467,Polymath,POLY,polymath-network,1,02/02/2018,26/04/2024
5117,468,Origin Protocol,OGN,origin-protocol,1,09/01/2020,26/04/2024
29220,469,PepeFork,PORK,pepefork,1,30/01/2024,26/04/2024
11374,470,Mines of Dalarnia,DAR,mines-of-dalarnia,1,04/11/2021,26/04/2024
25264,471,Snek,SNEK,snek,1,14/05/2023,26/04/2024
4039,472,ARPA,ARPA,arpa-chain,1,15/07/2019,26/04/2024
22359,473,XPLA,XPLA,xpla,1,24/10/2022,26/04/2024
24554,474,Bazaars,BZR,bazaars,1,19/04/2023,26/04/2024
19819,475,REI Network,REI,rei-network,1,27/04/2022,26/04/2024
2840,476,QuarkChain,QKC,quarkchain,1,04/06/2018,26/04/2024
11783,477,GameFi.org,GAFI,gamefi,1,10/09/2021,26/04/2024
8766,478,MyNeighborAlice,ALICE,myneighboralice,1,15/03/2021,26/04/2024
6554,479,GamerCoin,GHX,gamercoin,1,08/04/2021,26/04/2024
13969,480,Phoenix,PHB,phoenix-global-new,1,05/11/2021,26/04/2024
5161,481,WazirX,WRX,wazirx,1,06/02/2020,26/04/2024
8422,482,Pangolin,PNG,pangolin,1,27/04/2021,26/04/2024
2933,483,BitMart Token,BMX,bitmart-token,1,13/07/2018,26/04/2024
24796,484,Art de Finance,ADF,art-de-finance,1,30/05/2023,26/04/2024
11346,485,RACA,RACA,radio-caca,1,20/08/2021,26/04/2024
23195,486,Access Protocol,ACS,access-protocol,1,15/02/2023,26/04/2024
7859,487,Badger DAO,BADGER,badger-dao,1,03/12/2020,26/04/2024
5939,488,Wrapped NXM,WNXM,wrapped-nxm,1,28/07/2020,26/04/2024
11294,489,SuperRare,RARE,superrare,1,17/08/2021,26/04/2024
3951,490,Pirate Chain,ARRR,pirate-chain,1,22/05/2019,26/04/2024
6193,491,Cream Finance,CREAM,cream-finance,1,04/08/2020,26/04/2024
4038,492,MovieBloc,MBL,moviebloc,1,21/06/2019,26/04/2024
3600,493,Hippocrat,HPO,hippocrat,1,08/11/2018,26/04/2024
10052,494,Gitcoin,GTC,gitcoin,1,25/05/2021,26/04/2024
5893,495,Frontier,FRONT,frontier,1,15/09/2020,26/04/2024
12573,496,Clearpool,CPOOL,clearpool,1,28/10/2021,26/04/2024
3714,497,LTO Network,LTO,lto-network,1,06/02/2019,26/04/2024
2297,498,StormX,STMX,stormx,1,20/12/2017,26/04/2024
12041,499,Dimitra,DMTR,dimitra,1,22/09/2021,26/04/2024
7208,500,Polkastarter,POLS,polkastarter,1,28/09/2020,26/04/2024
21870,501,Metaplex,MPLX,metaplex,1,20/09/2022,26/04/2024
28111,502,MEMETOON,MEME,memetoon,1,25/09/2023,26/04/2024
9020,503,Toko Token,TKO,tokocrypto,1,07/04/2021,26/04/2024
9288,504,BENQI,QI,benqi,1,19/08/2021,26/04/2024
24476,505,LimeWire,LMWR,limewire,1,15/05/2023,26/04/2024
28066,506,Banana Gun,BANANA,banana-gun,1,20/09/2023,26/04/2024
7064,507,BakeryToken,BAKE,bakerytoken,1,23/09/2020,26/04/2024
24477,508,ArbDoge AI,AIDOGE,arbdoge-ai,1,17/04/2023,26/04/2024
8827,509,Boson Protocol,BOSON,boson-protocol,1,09/04/2021,26/04/2024
23951,510,Staika,STIK,staika,1,15/03/2023,26/04/2024
11212,511,Star Atlas,ATLAS,star-atlas,1,02/09/2021,26/04/2024
2492,512,Elastos,ELA,elastos,1,01/02/2018,26/04/2024
2092,513,NULS,NULS,nuls,1,25/10/2017,26/04/2024
1044,514,KWD,KWD,global-currency-reserve,1,26/08/2015,26/04/2024
2137,515,Electroneum,ETN,electroneum,1,02/11/2017,26/04/2024
27966,516,Dora Factory,DORA,dora-factory-new,1,09/09/2023,26/04/2024
9071,517,Chainge,XCHNG,chainge,1,24/06/2021,26/04/2024
16876,518,Artificial Liquid Intelligence,ALI,alethea-artificial-liquid-intelligence-token,1,14/02/2022,26/04/2024
15463,519,SIDUS,SIDUS,sidus,1,15/12/2021,26/04/2024
9119,520,Alien Worlds,TLM,alien-worlds,1,14/04/2021,26/04/2024
6950,521,Perpetual Protocol,PERP,perpetual-protocol,1,13/09/2020,26/04/2024
1037,522,Agoras: Currency of Tau,AGRS,agoras-tokens,1,24/08/2015,26/04/2024
3418,523,Metadium,META,metadium,1,09/10/2018,26/04/2024
5866,524,DEXTools,DEXT,dextools,1,19/07/2020,26/04/2024
2570,525,Viction,VIC,viction,1,08/03/2018,26/04/2024
4687,526,BUSD,BUSD,binance-usd,1,20/09/2019,26/04/2024
8107,527,Cobak Token,CBK,cobak-token,1,23/12/2020,26/04/2024
7505,528,Everscale,EVER,everscale,1,25/10/2020,26/04/2024
8479,529,VAIOT,VAI,vaiot,1,20/04/2021,26/04/2024
9720,530,PlatON,LAT,platon,1,12/05/2021,26/04/2024
5049,531,VerusCoin,VRSC,veruscoin,1,12/06/2020,26/04/2024
2638,532,Cortex,CTXC,cortex,1,16/04/2018,26/04/2024
14556,533,Boba Network,BOBA,boba-network,1,21/11/2021,26/04/2024
5268,534,Energy Web Token,EWT,energy-web-token,1,30/03/2020,26/04/2024
10631,535,Gods Unchained,GODS,gods-unchained,1,29/10/2021,26/04/2024
28293,536,Ultima,ULTIMA,ultima,1,26/10/2023,26/04/2024
11079,537,Bitgert,BRISE,bitrise-token,1,28/07/2021,26/04/2024
11213,538,Star Atlas DAO,POLIS,star-atlas-polis,1,02/09/2021,26/04/2024
3884,539,Function X,FX,function-x,1,25/04/2019,26/04/2024
8384,540,CLV,CLV,clover,1,16/07/2021,26/04/2024
2539,541,Ren,REN,ren,1,21/02/2018,26/04/2024
1856,542,district0x,DNT,district0x,1,03/08/2017,26/04/2024
9421,543,Ampleforth Governance Token,FORTH,ampleforth-governance-token,1,21/04/2021,26/04/2024
5821,544,Aleph.im,ALEPH,aleph-im,1,08/07/2020,26/04/2024
21351,545,Sweat Economy,SWEAT,sweat-economy,1,12/09/2022,26/04/2024
2273,546,Uquid Coin,UQC,uquid-coin,1,13/12/2017,26/04/2024
23015,547,Neon EVM,NEON,neon,1,18/07/2023,26/04/2024
20672,548,Clash of Lilliput,COL,clash-of-lilliput,1,27/06/2022,26/04/2024
2143,549,Streamr,DATA,streamr,1,03/11/2017,26/04/2024
23295,550,Veno Finance,VNO,veno-finance-vno,1,20/01/2023,26/04/2024
29150,551,Ponke,PONKE,ponke,1,23/01/2024,26/04/2024
1674,552,Bitcoin Palladium,BTCP,cannation,1,13/05/2017,26/04/2024
4090,553,Wirex Token,WXT,wirex-token,1,09/07/2019,26/04/2024
28244,554,Niza Global,NIZA,niza-global,1,14/10/2023,26/04/2024
3946,555,Carry,CRE,carry,1,17/05/2019,26/04/2024
4189,556,Ultra,UOS,ultra,1,30/07/2019,26/04/2024
9417,557,Maple,MPL,maple,1,01/05/2021,26/04/2024
28596,558,Anchored Coins AEUR,AEUR,anchored-coins-aeur,1,05/12/2023,26/04/2024
28508,559,Nibiru Chain,NIBI,nibiru-chain,1,12/03/2024,26/04/2024
9220,560,StrikeX,STRX,strikecoin,1,14/04/2021,26/04/2024
23246,561,tomiNet,TOMI,tominet,1,16/01/2023,26/04/2024
22837,562,DIMO,DIMO,dimo,1,15/12/2022,26/04/2024
8075,563,Rally,RLY,rally,1,22/12/2020,26/04/2024
6928,564,Bella Protocol,BEL,bella-protocol,1,15/09/2020,26/04/2024
18966,565,NEOPIN,NPT,neopin,1,21/03/2022,26/04/2024
1757,566,FUNToken,FUN,funtoken,1,27/06/2017,26/04/2024
6859,567,Harvest Finance,FARM,harvest-finance,1,02/09/2020,26/04/2024
3816,568,Verasity,VRA,verasity,1,03/04/2019,26/04/2024
13521,569,Numbers Protocol,NUM,numbers-protocol,1,18/11/2021,26/04/2024
29358,570,Smog,SMOG,smog,1,09/02/2024,26/04/2024
18679,571,Onyxcoin,XCN,onyxcoin,1,15/03/2022,26/04/2024
7463,572,RAMP,RAMP,ramp,1,20/10/2020,26/04/2024
7150,573,Flamingo,FLM,flamingo,1,08/10/2020,26/04/2024
3637,574,Aergo,AERGO,aergo,1,17/12/2018,26/04/2024
5804,575,DeFiChain,DFI,defichain,1,03/07/2020,26/04/2024
11307,576,Beta Finance,BETA,beta-finance,1,08/10/2021,26/04/2024
20886,577,Astrafer,ASTRAFER,astrafer,1,14/07/2022,26/04/2024
20513,578,SaitaChain Coin,STC,saitama-inu-new,1,08/06/2022,26/04/2024
1552,579,Enzyme,MLN,enzyme,1,22/02/2017,26/04/2024
23397,580,Games for a Living,GFAL,games-for-a-living,1,13/03/2023,26/04/2024
7055,581,DeFi Pulse Index,DPI,defi-pulse-index,1,15/09/2020,26/04/2024
9638,582,SingularityDAO,SDAO,singularitydao,1,21/05/2021,26/04/2024
8613,583,Alchemix,ALCX,alchemix,1,27/02/2021,26/04/2024
11078,584,IAGON,IAG,iagon,1,28/07/2021,26/04/2024
26032,585,Moon Tropica,CAH,moon-tropica,1,26/05/2023,26/04/2024
1521,586,Komodo,KMD,komodo,1,05/02/2017,26/04/2024
5380,587,Hunt Town,HUNT,hunt,1,30/03/2020,26/04/2024
7281,588,Persistence One,XPRT,persistence,1,01/04/2021,26/04/2024
6138,589,DIA,DIA,dia,1,04/08/2020,26/04/2024
5631,590,Orion,ORN,orion-xyz,1,16/07/2020,26/04/2024
8911,591,Strike,STRK,strike,1,01/04/2021,26/04/2024
28385,592,Propbase,PROPS,propbase,1,13/11/2023,26/04/2024
2606,593,Wanchain,WAN,wanchain,1,23/03/2018,26/04/2024
15563,594,Cornucopias,COPI,cornucopias,1,10/12/2021,26/04/2024
10409,595,Opulous,OPUL,opulous,1,23/09/2021,26/04/2024
28394,596,Grok,GROK,grok-erc,1,13/11/2023,26/04/2024
26914,597,Statter Network,STT,statter-network,1,15/06/2023,26/04/2024
5279,598,Sologenic,SOLO,sologenic,1,06/03/2020,26/04/2024
1312,599,Steem Dollars,SBD,steem-dollars,1,18/07/2016,26/04/2024
2348,600,Measurable Data Token,MDT,measurable-data-token,1,09/01/2018,26/04/2024
10465,601,Polytrade,TRADE,polytrade,1,19/08/2021,26/04/2024
3930,602,ThunderCore,TT,thundercore,1,10/05/2019,26/04/2024
24220,603,Propchain,PROPC,propchain,1,19/05/2023,26/04/2024
29734,604,Zero1 Labs,DEAI,zero1-labs,1,22/03/2024,26/04/2024
4275,605,COMBO,COMBO,combo-network,1,21/08/2019,26/04/2024
3928,606,IDEX,IDEX,idex,1,09/05/2019,26/04/2024
28656,607,ViciCoin,VCNT,vicicoin,1,11/12/2023,26/04/2024
7102,608,Linear Finance,LINA,linear,1,17/09/2020,26/04/2024
3950,609,Neom,NEOM,netrum,1,20/05/2019,26/04/2024
15447,610,Lyra,LYRA,lyra-finance,1,14/12/2021,26/04/2024
6951,611,Reef,REEF,reef,1,28/12/2020,26/04/2024
6069,612,Assemble Protocol,ASM,assemble-protocol,1,03/08/2020,26/04/2024
5919,613,Meter Governance,MTRG,meter-governance,1,27/07/2020,26/04/2024
2927,614,sUSD,SUSD,susd,1,13/07/2018,26/04/2024
4953,615,FirmaChain,FCT,firmachain,1,20/11/2019,26/04/2024
28479,616,The Root Network,ROOT,the-root-network,1,21/11/2023,26/04/2024
3316,617,smARTOFGIVING,AOG,smartofgiving,1,21/09/2018,26/04/2024
28067,618,Vara Network,VARA,vara-network,1,21/09/2023,26/04/2024
26497,619,Clore.ai,CLORE,clore-ai,1,31/05/2023,26/04/2024
10641,620,RichQUACK.com,QUACK,richquack-com,1,25/06/2021,26/04/2024
25208,621,trac (Ordinals),TRAC,trac,1,20/05/2023,26/04/2024
1935,622,Bitcoin Dominica,BTCD,litecoin-ultra,1,30/08/2017,26/04/2024
10897,623,Alitas,ALT,alitas,1,14/07/2021,26/04/2024
18031,624,Concordium,CCD,concordium,1,15/02/2022,26/04/2024
10933,625,Impossible Finance Launchpad,IDIA,impossible-decentralized-incubator-access,1,18/08/2021,26/04/2024
8120,626,Whiteheart,WHITE,whiteheart,1,28/12/2020,26/04/2024
28704,627,DeFinder Capital,DFC,definder-capital,1,13/12/2023,26/04/2024
3874,628,IRISnet,IRIS,irisnet,1,18/04/2019,26/04/2024
6727,629,Reserve,RSV,reserve,1,27/08/2020,26/04/2024
8715,630,Taraxa,TARA,taraxa,1,22/03/2021,26/04/2024
7461,631,PlayDapp,PDA,playdapp,1,19/10/2020,26/04/2024
258,632,Groestlcoin,GRS,groestlcoin,1,11/04/2014,26/04/2024
29291,633,Pandora,PANDORA,pandora-coin,1,05/02/2024,26/04/2024
5429,634,DEAPcoin,DEP,deapcoin,1,10/04/2020,26/04/2024
16352,635,Green Satoshi Token (SOL),GST,green-satoshi-token,1,22/12/2021,26/04/2024
7087,636,Dego Finance,DEGO,dego-finance,1,17/09/2020,26/04/2024
2856,637,CEEK VR,CEEK,ceek-vr,1,11/06/2018,26/04/2024
22858,638,Dynex,DNX,dynex,1,03/12/2022,26/04/2024
28567,639,PaLM AI,PALM,palm-ai,1,01/12/2023,26/04/2024
9089,640,Tenset,10SET,tenset,1,01/04/2021,26/04/2024
14345,641,Botto,BOTTO,botto,1,11/11/2021,26/04/2024
15678,642,Voxies,VOXEL,voxies,1,14/12/2021,26/04/2024
3661,643,Stronghold Token,SHX,stronghold-token,1,03/01/2019,26/04/2024
2665,644,Dero,DERO,dero,1,23/04/2018,26/04/2024
2763,645,Morpheus.Network,MNW,morpheus-network,1,22/05/2018,26/04/2024
2320,646,xMoney,UTK,utrust,1,29/12/2017,26/04/2024
1993,647,Kin,KIN,kin,1,27/09/2017,26/04/2024
8292,648,Router Protocol,ROUTE,router-protocol,1,20/01/2021,26/04/2024
13524,649,Solend,SLND,solend,1,03/11/2021,26/04/2024
16946,650,Metacraft,MCT,metacraft,1,06/01/2022,26/04/2024
19118,651,Lumerin,LMR,lumerin,1,29/03/2022,26/04/2024
5616,652,MATH,MATH,math,1,21/05/2020,26/04/2024
17145,653,League of Kingdoms Arena,LOKA,league-of-kingdoms,1,21/01/2022,26/04/2024
16399,654,Coreum,COREUM,coreum,1,08/03/2022,26/04/2024
2866,655,Sentinel Protocol,UPP,sentinel-protocol,1,18/06/2018,26/04/2024
6833,656,Litentry,LIT,litentry,1,03/02/2021,26/04/2024
20641,657,EURC,EURC,euro-coin,1,05/07/2022,26/04/2024
10469,658,iMe Lab,LIME,ime-lab,1,22/06/2021,26/04/2024
8206,659,QuickSwap [Old],QUICK,quickswap,1,24/02/2021,26/04/2024
29478,660,Solchat,CHAT,solchat,1,21/02/2024,26/04/2024
12400,661,Decimal,DEL,decimal,1,06/10/2021,26/04/2024
2915,662,Moss Coin,MOC,moss-coin,1,11/07/2018,26/04/2024
29037,663,Gaimin,GMRX,gaimin,1,26/03/2024,26/04/2024
9386,664,Kishu Inu,KISHU,kishu-inu,1,25/04/2021,26/04/2024
9286,665,Doge Killer,LEASH,doge-killer,1,19/04/2021,26/04/2024
788,666,Circuits of Value,COVAL,circuits-of-value,1,23/01/2015,26/04/2024
5468,667,Isiklar Coin,ISIKC,isiklar-coin,1,16/04/2020,26/04/2024
21929,668,Kwenta,KWENTA,kwenta,1,13/12/2022,26/04/2024
8329,669,PAID Network,PAID,paid-network,1,26/01/2021,26/04/2024
22765,670,ArchLoot,ALT,archloot,1,23/11/2022,26/04/2024
19966,671,Quickswap [New],QUICK,quickswap-new,1,05/05/2022,26/04/2024
