id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data
10223,672,Vega Protocol,VEGA,vegaprotocol,1,04/09/2021,26/04/2024
4710,673,Cere Network,CERE,cere-network,1,08/11/2021,26/04/2024
7229,674,Gelato,GEL,gelato,1,14/09/2021,26/04/2024
5226,675,Paris Saint-Germain Fan Token,PSG,paris-saint-germain-fan-token,1,11/06/2020,26/04/2024
16919,676,5ire,5IRE,5ire,1,05/12/2023,26/04/2024
26585,677,PLANET,PLANET,planettoken,1,02/06/2023,26/04/2024
8335,678,Mdex,MDX,mdex,1,27/01/2021,26/04/2024
4747,679,Velas,VLX,velas,1,03/10/2019,26/04/2024
6520,680,HOPR,HOPR,hopr,1,23/02/2021,26/04/2024
12064,681,Cratos,CRTS,cratos,1,24/09/2021,26/04/2024
5382,682,ELYSIA,EL,elysia,1,30/03/2020,26/04/2024
7978,683,Bonfida,FIDA,bonfida,1,22/12/2020,26/04/2024
12256,684,cheqd,CHEQ,cheqd,1,26/11/2021,26/04/2024
22355,685,Vertex Protocol,VRTX,vertex-protocol,1,22/11/2023,26/04/2024
4441,686,Vectorspace AI,VXV,vectorspace-ai,1,04/12/2019,26/04/2024
5583,687,Hacken Token,HAI,hackenai,1,13/05/2020,26/04/2024
8489,688,XSGD,XSGD,xsgd,1,17/02/2021,26/04/2024
10789,689,Tether EURt,EURt,tether-eurt,1,27/07/2021,26/04/2024
28882,690,AIT Protocol,AIT,ait-protocol,1,29/12/2023,26/04/2024
7460,691,Alpha Quark Token,AQT,alpha-quark-token,1,21/10/2020,26/04/2024
9868,692,XCAD Network,XCAD,xcad-network,1,27/05/2021,26/04/2024
22331,693,Farcana,FAR,farcana,1,23/01/2024,26/04/2024
27766,694,KYVE Network,KYVE,kyve-network,1,07/08/2023,26/04/2024
7692,695,e-Radix,EXRD,radix,1,17/11/2020,26/04/2024
24911,696,Turbo,TURBO,turbo,1,04/05/2023,26/04/2024
21036,697,SLG.GAMES,SLG,land-of-conquest,1,19/07/2022,26/04/2024
6641,698,AhaToken,AHT,ahatoken,1,11/05/2021,26/04/2024
2398,699,SelfKey,KEY,selfkey,1,15/01/2018,26/04/2024
28249,700,ZTX,ZTX,ztx,1,17/10/2023,26/04/2024
7236,701,Celo Dollar,CUSD,celo-dollar,1,29/09/2020,26/04/2024
2700,702,Celsius,CEL,celsius,1,03/05/2018,26/04/2024
4691,703,Zano,ZANO,zano,1,17/01/2020,26/04/2024
5956,704,MUX Protocol,MCB,mcdex,1,29/07/2020,26/04/2024
15248,705,Santos FC Fan Token,SANTOS,santos-fc-fan-token,1,01/12/2021,26/04/2024
16334,706,APX,APX,apollox,1,21/12/2021,26/04/2024
19786,707,ALTAVA,TAVA,altava,1,07/07/2022,26/04/2024
15996,708,pSTAKE Finance,PSTAKE,pstake-finance,1,24/02/2022,26/04/2024
5410,709,PARSIQ,PRQ,parsiq,1,20/08/2020,26/04/2024
10744,710,DeRace,DERC,derace,1,03/08/2021,26/04/2024
9637,711,Altura,ALU,altura,1,07/05/2021,26/04/2024
29482,712,Smart Layer Network,SLN,smart-layer-network,1,23/02/2024,26/04/2024
19131,713,Artrade,ATR,artrade,1,06/04/2022,26/04/2024
9176,714,RocketX exchange,RVF,rocket-vault-rocketx,1,13/04/2021,26/04/2024
10746,715,Biswap,BSW,biswap,1,02/07/2021,26/04/2024
2630,716,PolySwarm,NCT,polyswarm,1,10/04/2018,26/04/2024
3628,717,Moonchain,MXC,mxc,1,07/12/2018,26/04/2024
5882,718,StaFi,FIS,stafi,1,13/09/2020,26/04/2024
21532,719,Aura Finance,AURA,aura-finance,1,23/08/2022,26/04/2024
28363,720,Shrapnel,SHRAP,shrapnel-com,1,08/11/2023,26/04/2024
11171,721,Mango,MNGO,mango-markets,1,12/08/2021,26/04/2024
7412,722,UniLend,UFT,unilend,1,14/10/2020,26/04/2024
3673,723,ASD,ASD,bitmax-token,1,08/01/2019,26/04/2024
28245,724,Openfabric AI,OFN,openfabric-ai,1,24/10/2023,26/04/2024
2776,725,AVA,AVA,ava,1,28/05/2018,26/04/2024
10891,726,Only1,LIKE,only1,1,03/08/2021,26/04/2024
4134,727,Akropolis,AKRO,akropolis,1,19/07/2019,26/04/2024
24792,728,RabbitX,RBX,rabbitx,1,02/05/2023,26/04/2024
24261,729,OctaSpace,OCTA,octaspace,1,05/04/2023,26/04/2024
9760,730,Stratos,STOS,stratos,1,11/06/2021,26/04/2024
4951,731,Zynecoin,ZYN,zynecoin,1,30/12/2019,26/04/2024
10563,732,Decubate,DCB,decubate,1,06/07/2021,26/04/2024
15142,733,Katana Inu,KATA,katana-inu,1,23/12/2021,26/04/2024
9177,734,Pitbull,PIT,pitbull,1,09/04/2021,26/04/2024
7672,735,Unifi Protocol DAO,UNFI,unifi-protocol-dao,1,19/11/2020,26/04/2024
8200,736,Shapeshift FOX Token,FOX,fox-token,1,06/01/2021,26/04/2024
5966,737,Student Coin,STC,student-coin,1,31/07/2020,26/04/2024
7535,738,Keep3rV1,KP3R,keep3rv1,1,27/10/2020,26/04/2024
25114,739,Cetus Protocol,CETUS,cetus-protocol,1,10/05/2023,26/04/2024
28395,740,Crypto Asset Governance Alliance,CAGA,crypto-asset-governance-alliance,1,13/11/2023,26/04/2024
3089,741,AVINOC,AVINOC,avinoc,1,07/08/2018,26/04/2024
7311,742,Beefy,BIFI,beefy-finance,1,05/10/2020,26/04/2024
5350,743,XPR Network,XPR,proton,1,06/04/2020,26/04/2024
10974,744,Tranchess,CHESS,tranchess,1,20/07/2021,26/04/2024
11367,745,Aurory,AURY,aurory,1,24/10/2021,26/04/2024
9029,746,Graphlinq Chain,GLQ,graphlinq-protocol,1,31/03/2021,26/04/2024
4056,747,Ampleforth,AMPL,ampleforth,1,28/06/2019,26/04/2024
6739,748,ONBUFF,ONIT,onbuff,1,17/11/2021,26/04/2024
18345,749,QORPO WORLD,QORPO,qorpo,1,29/02/2024,26/04/2024
30647,750,Sonic The Goat,GOAT,sonic-the-goat,1,15/04/2024,26/04/2024
1169,751,PIVX,PIVX,pivx,1,13/02/2016,26/04/2024
28868,752,GameGPT,DUEL,duel,1,12/01/2024,26/04/2024
10368,753,Cryptex Finance,CTX,cryptex-finance,1,09/06/2021,26/04/2024
6180,754,Suku,SUKU,suku,1,04/08/2020,26/04/2024
2243,755,Dragonchain,DRGN,dragonchain,1,03/12/2017,26/04/2024
1768,756,AdEx,ADX,adx-net,1,01/07/2017,26/04/2024
28135,757,Connex,CONX,connex,1,03/11/2023,26/04/2024
5225,758,FC Barcelona Fan Token,BAR,fc-barcelona-fan-token,1,24/06/2020,26/04/2024
29960,759,Shuffle,SHFL,shuffle,1,19/03/2024,26/04/2024
6933,760,Nuco.cloud,NCDT,nuco-cloud,1,08/09/2020,26/04/2024
25419,761,HyperGPT,HGPT,hypergpt,1,12/06/2023,26/04/2024
17588,762,BADMAD ROBOTS,METAL,drunk-robots,1,12/04/2022,26/04/2024
17231,763,Synesis One,SNS,synesis-one,1,31/01/2022,26/04/2024
20456,764,WeBuy,WE,webuy,1,04/06/2022,26/04/2024
9721,765,Samoyedcoin,SAMO,samoyedcoin,1,12/05/2021,26/04/2024
16430,766,Tectonic,TONIC,tectonic,1,23/12/2021,26/04/2024
22620,767,Across Protocol,ACX,across-protocol,1,28/11/2022,26/04/2024
12787,768,Minswap,MIN,minswap,1,30/06/2022,26/04/2024
2354,769,GET Protocol,GET,get-protocol,1,11/01/2018,26/04/2024
11222,770,Nine Chronicles,WNCG,wrapped-ncg,1,17/08/2021,26/04/2024
2949,771,Kryll,KRL,kryll,1,19/07/2018,26/04/2024
28857,772,ZKFair,ZKF,zkfair,1,03/01/2024,26/04/2024
6724,773,Klever,KLV,klever,1,09/09/2020,26/04/2024
24645,774,OmniFlix Network,FLIX,omniflix-network,1,06/09/2023,26/04/2024
2937,775,VITE,VITE,vite,1,18/07/2018,26/04/2024
3035,776,Blocksquare Token,BST,blocksquare-token,1,28/02/2022,26/04/2024
12664,777,Scallop,SCLP,scallop,1,28/10/2021,26/04/2024
21916,778,ISKRA Token,ISK,iskra,1,29/09/2022,26/04/2024
6715,779,Sperax,SPA,sperax,1,26/08/2020,26/04/2024
5865,780,FIO Protocol,FIO,fio-protocol,1,19/07/2020,26/04/2024
22710,781,VIDT DAO,VIDT,vidt-dao,1,18/11/2022,26/04/2024
2675,782,Dock,DOCK,dock,1,25/04/2018,26/04/2024
8707,783,Alpaca Finance,ALPACA,alpaca-finance,1,05/03/2021,26/04/2024
18919,784,Shiba Predator,QOM,shiba-predator,1,18/03/2022,26/04/2024
7576,785,Kava Lend,HARD,hard-protocol,1,05/11/2020,26/04/2024
17000,786,Creo Engine,CREO,creo-engine,1,04/05/2022,26/04/2024
12687,787,S.S. Lazio Fan Token,LAZIO,lazio-fan-token,1,21/10/2021,26/04/2024
2941,788,CoinEx Token,CET,coinex-token,1,23/10/2018,26/04/2024
2081,789,AirDAO,AMB,airdao,1,23/10/2017,26/04/2024
13198,790,NuNet,NTX,nunet,1,28/11/2021,26/04/2024
11206,791,Bloktopia,BLOK,bloktopia,1,06/10/2021,26/04/2024
2585,792,CENNZnet,CENNZ,centrality,1,13/03/2018,26/04/2024
7158,793,BurgerCities,BURGER,burger-cities,1,24/09/2020,26/04/2024
10293,794,Swarm,BZZ,ethereum-swarm,1,21/06/2021,26/04/2024
3855,795,Locus Chain,LOCUS,locus-chain,1,20/05/2019,26/04/2024
22320,796,HELLO Labs,HELLO,hello-labs,1,20/10/2022,26/04/2024
10750,797,Open Custody Protocol,OPEN,qredo,1,31/08/2021,26/04/2024
2643,798,Sentinel,DVPN,sentinel,1,17/04/2018,26/04/2024
7048,799,Wing Finance,WING,wing,1,16/09/2020,26/04/2024
4064,800,USDK,USDK,usdk,1,29/07/2019,26/04/2024
8720,801,Inverse Finance,INV,inverse-finance,1,08/03/2021,26/04/2024
10049,802,Manchester City Fan Token,CITY,manchester-city-fan-token,1,25/05/2021,26/04/2024
27686,803,Hatom,HTM,hatom,1,26/07/2023,26/04/2024
10687,804,Onomy Protocol,NOM,onomy-protocol,1,15/03/2023,26/04/2024
24133,805,WiFi Map,WIFI,wifi-map,1,07/04/2023,26/04/2024
6216,806,AXEL,AXEL,axel,1,05/08/2020,26/04/2024
9291,807,Ternoa,CAPS,ternoa,1,31/05/2021,26/04/2024
5947,808,TokenPocket,TPT,tokenpocket,1,29/07/2020,26/04/2024
14534,809,ParaSwap,PSP,paraswap,1,15/11/2021,26/04/2024
16678,810,NFT Worlds,WRLD,nft-worlds,1,30/12/2021,26/04/2024
10821,811,Starlink,STARL,star-link,1,10/07/2021,26/04/2024
22607,812,FONSmartChain,FON,fonsmartchain,1,07/03/2023,26/04/2024
29494,813,DUKO,DUKO,duko,1,21/02/2024,26/04/2024
21796,814,Lingose,LING,lingose,1,13/09/2022,26/04/2024
6837,815,Nodle,NODL,nodleiot,1,26/08/2022,26/04/2024
20497,816,WAGMI Games,WAGMIGAMES,wagmi-game-2,1,07/06/2022,26/04/2024
132,817,Counterparty,XCP,counterparty,1,15/02/2014,26/04/2024
10729,818,UFO Gaming,UFO,ufo-gaming,1,30/06/2021,26/04/2024
19650,819,Volt Inu,VOLT,volt-inu-v2,1,20/04/2022,26/04/2024
11821,820,Swarm Markets,SMT,swarm-markets,1,11/09/2021,26/04/2024
7440,821,BarnBridge,BOND,barnbridge,1,25/10/2020,26/04/2024
23546,822,Carbon browser,CSIX,carbon-browser,1,18/02/2023,26/04/2024
213,823,MonaCoin,MONA,monacoin,1,20/03/2014,26/04/2024
24686,824,Helium IOT,IOT,helium-iot,1,24/04/2023,26/04/2024
25232,825,Abelian,ABEL,abelian,1,05/12/2023,26/04/2024
8066,826,Yield App,YLD,yield-app,1,25/12/2020,26/04/2024
5309,827,OG Fan Token,OG,og-fan-token,1,21/06/2020,26/04/2024
7396,828,r/CryptoCurrency Moons,MOON,moon,1,16/03/2021,26/04/2024
2058,829,AirSwap,AST,airswap,1,17/10/2017,26/04/2024
1948,830,Aventus,AVT,aventus,1,06/09/2017,26/04/2024
8992,831,Cellframe,CELL,cellframe,1,29/03/2021,26/04/2024
21134,832,SquidGrow,SQUIDGROW,squid-grow,1,26/07/2022,26/04/2024
10778,833,Metahero,HERO,metahero,1,07/07/2021,26/04/2024
27276,834,Pepe 2.0,PEPE2.0,pepe-2-0,1,28/06/2023,26/04/2024
20825,835,Petals,PTS,petals,1,30/06/2022,26/04/2024
10430,836,Argentine Football Association Fan Token,ARG,argentinefootballassociationfantoken,1,10/08/2021,26/04/2024
9741,837,Solanium,SLIM,solanium,1,01/06/2021,26/04/2024
13272,838,Credefi,CREDI,credefi,1,09/12/2021,26/04/2024
1414,839,Firo,FIRO,firo,1,06/10/2016,26/04/2024
8938,840,Ellipsis,EPS,ellipsis,1,24/03/2021,26/04/2024
2019,841,Viberate,VIB,viberate,1,06/10/2017,26/04/2024
5640,842,PointPay,PXP,pointpay,1,28/05/2020,26/04/2024
18112,843,Alpine F1 Team Fan Token,ALPINE,alpine-f1-team-fan-token,1,21/02/2022,26/04/2024
14977,844,Mintlayer,ML,mintlayer,1,29/03/2023,26/04/2024
27195,845,Neurai,XNA,neurai,1,27/06/2023,26/04/2024
3581,846,Kleros,PNK,kleros,1,01/11/2018,26/04/2024
15084,847,Symbiosis,SIS,symbiosis-finance,1,07/12/2021,26/04/2024
29297,848,Orange,ORNJ,orange-crypto,1,06/02/2024,26/04/2024
28211,849,Shido [New],SHIDO,shido-inu-new,1,04/10/2023,26/04/2024
15270,850,Vita Inu,VINU,vita-inu,1,03/12/2021,26/04/2024
4758,851,dForce,DF,dforce,1,22/06/2020,26/04/2024
9892,852,YooShi,YOOSHI,yooshi,1,18/05/2021,26/04/2024
5007,853,TROY,TROY,troy,1,06/12/2019,26/04/2024
8271,854,Poolz Finance,POOLX,poolz-finance,1,18/01/2021,26/04/2024
10275,855,Catgirl,CATGIRL,catgirl,1,03/06/2021,26/04/2024
23794,856,Optimus AI,OPTI,optimus-ai,1,07/03/2023,26/04/2024
19705,857,Castello Coin,CAST,castello-coin,1,22/04/2022,26/04/2024
5552,858,Hathor,HTR,hathor,1,24/09/2020,26/04/2024
12623,859,Stader,SD,stader,1,15/03/2022,26/04/2024
1712,860,Quantum Resistant Ledger,QRL,quantum-resistant-ledger,1,10/06/2017,26/04/2024
2316,861,DeepBrain Chain,DBC,deepbrain-chain,1,28/12/2017,26/04/2024
29331,862,OORT,OORT,oortech,1,07/02/2024,26/04/2024
3422,863,SHPING,SHPING,shping,1,10/10/2018,26/04/2024
8276,864,Arianee,ARIA20,arianee-protocol,1,18/01/2021,26/04/2024
7726,865,ICHI,ICHI,ichi,1,15/01/2021,26/04/2024
14052,866,FC Porto Fan Token,PORTO,fc-porto,1,16/11/2021,26/04/2024
2341,867,SwftCoin,SWFTC,swftcoin,1,09/01/2018,26/04/2024
27445,868,GameSwift,GSWIFT,gameswift,1,21/07/2023,26/04/2024
5453,869,KardiaChain,KAI,kardiachain,1,17/04/2020,26/04/2024
25963,870,BlackFort Exchange Network,BXN,blackfort-exchange-network,1,02/04/2024,26/04/2024
19621,871,Cosplay Token,COT,cosplay-token,1,19/04/2022,26/04/2024
22866,872,Radiant,RXD,radiant,1,05/12/2022,26/04/2024
12221,873,Rangers Protocol Gas,RPG,rangers-protocol,1,07/10/2021,26/04/2024
20009,874,DexCheck AI,DCK,dexcheck,1,21/07/2023,26/04/2024
18662,875,Galeon,GALEON,galeon,1,10/03/2022,26/04/2024
1556,876,Chrono.tech,TIME,chrono-tech,1,27/02/2017,26/04/2024
5777,877,renBTC,RENBTC,renbtc,1,21/07/2020,26/04/2024
22970,878,Carrieverse,CVTX,carrieverse,1,31/01/2023,26/04/2024
8216,879,Electra Protocol,XEP,electra-protocol,1,08/01/2021,26/04/2024
2222,880,Bitcoin Diamond,BCD,bitcoin-diamond,1,24/11/2017,26/04/2024
7424,881,Hermez Network,HEZ,hermez-network,1,17/10/2020,26/04/2024
1866,882,Bytom,BTM,bytom,1,08/08/2017,26/04/2024
5072,883,Rakon,RKN,rakon,1,25/12/2019,26/04/2024
20789,884,Dejitaru Tsuka,TSUKA,dejitaru-tsuka,1,28/06/2022,26/04/2024
5957,885,DFI.Money,YFII,yearn-finance-ii,1,29/07/2020,26/04/2024
24190,886,Fulcrom Finance,FUL,fulcrom-finance,1,03/04/2023,26/04/2024
3437,887,ABBC Coin,ABBC,abbc-coin,1,12/10/2018,26/04/2024
8772,888,ZUSD,ZUSD,zusd,1,10/03/2021,26/04/2024
19778,889,Step App,FITFI,step-app,1,26/04/2022,26/04/2024
14336,890,TRVL,TRVL,trvl,1,26/11/2021,26/04/2024
11409,891,Tarot,TAROT,tarot,1,26/08/2021,26/04/2024
8144,892,OVR,OVR,ovr,1,30/12/2020,26/04/2024
10586,893,TABOO TOKEN,TABOO,taboo-token,1,23/06/2021,26/04/2024
16481,894,Kasta,KASTA,kasta,1,05/01/2022,26/04/2024
7590,895,Dvision Network,DVI,dvision-network,1,03/11/2020,26/04/2024
2289,896,Gifto,GFT,gifto,1,18/12/2017,26/04/2024
5829,897,TrustSwap,SWAP,trustswap,1,10/07/2020,26/04/2024
28446,898,SPECTRE AI,SPECTRE,spectre-ai,1,19/11/2023,26/04/2024
8519,899,Xend Finance,RWA,xend-finance,1,23/03/2021,26/04/2024
28610,900,Inspect,INSP,inspect,1,06/12/2023,26/04/2024
28094,901,Prisma mkUSD,MKUSD,prisma-mkusd,1,21/09/2023,26/04/2024
8894,902,Deeper Network,DPR,deeper-network,1,10/04/2021,26/04/2024
19590,903,Defigram,DFG,defigram,1,20/04/2022,26/04/2024
4890,904,Newscrypto,NWC,newscrypto,1,06/11/2019,26/04/2024
12089,905,Coinweb,CWEB,coinweb,1,30/12/2021,26/04/2024
5221,906,Handshake,HNS,handshake,1,21/02/2020,26/04/2024
4746,907,Quiztok,QTCON,quiztok,1,28/04/2020,26/04/2024
7878,908,MobileCoin,MOB,mobilecoin,1,06/12/2020,26/04/2024
9608,909,SpookySwap,BOO,spookyswap,1,01/09/2021,26/04/2024
19779,910,DMAIL Network,DMAIL,dmail-network,1,30/01/2024,26/04/2024
29015,911,Solama,SOLAMA,solama,1,12/01/2024,26/04/2024
1700,912,ternity,AE,aeternity,1,01/06/2017,26/04/2024
19134,913,Bubblefong,BBF,bubblefong,1,28/03/2022,26/04/2024
28106,914,zkSwap Finance,ZF,zkswap-finance,1,20/09/2023,26/04/2024
28443,915,Verified USD,USDV,verified-usd,1,17/11/2023,26/04/2024
22264,916,Oho,OHO,oho,1,18/10/2022,26/04/2024
28962,917,VoluMint,VMINT,volumint,1,06/01/2024,26/04/2024
28836,918,Kimbo,KIMBO,kimbo,1,25/12/2023,26/04/2024
9764,919,MILC Platform,MLT,milc-platform,1,18/05/2021,26/04/2024
5224,920,Juventus Fan Token,JUV,juventus-fan-token,1,22/04/2020,26/04/2024
21320,921,Thrupenny,TPY,thrupenny,1,09/08/2022,26/04/2024
12319,922,DeFi Kingdoms,JEWEL,defi-kingdoms,1,25/11/2021,26/04/2024
11035,923,Splintershards,SPS,splintershards,1,26/07/2021,26/04/2024
2454,924,Bitcoin Unlimited,BTCU,unlimitedip,1,24/01/2018,26/04/2024
21414,925,Dogechain,DC,dogechain,1,25/08/2022,26/04/2024
8034,926,BioPassport Token,BIOT,biopassport-token,1,02/03/2021,26/04/2024
1853,927,OAX,OAX,oax,1,31/07/2017,26/04/2024
17242,928,UBXS Token,UBXS,ubxs,1,13/01/2022,26/04/2024
29855,929,The First Youtube Cat,PAJAMAS,the-first-youtube-cat,1,14/03/2024,26/04/2024
2827,930,Phantasma,SOUL,phantasma,1,28/05/2018,26/04/2024
22052,931,SpaceN,SN,spacen,1,03/10/2022,26/04/2024
23081,932,UNS TOKEN,UNS,uns-token,1,31/03/2023,26/04/2024
4118,933,ForTube,FOR,the-force-protocol,1,17/07/2019,26/04/2024
17742,934,Cult DAO,CULT,cult-dao,1,03/02/2022,26/04/2024
14304,935,Gamium,GMM,gamium,1,30/03/2022,26/04/2024
28789,936,Silly Dragon,SILLY,silly-dragon,1,21/12/2023,26/04/2024
5228,937,Galatasaray Fan Token,GAL,galatasaray-fan-token,1,08/06/2020,26/04/2024
24303,938,Metacade,MCADE,metacade,1,07/04/2023,26/04/2024
1817,939,Voyager Token,VGX,voyager-token,1,18/07/2017,26/04/2024
1883,940,Adshares,ADS,adshares,1,12/08/2017,26/04/2024
7245,941,Stobox Token,STBU,stobox-token,1,05/10/2020,26/04/2024
6830,942,KILT Protocol,KILT,kiltprotocol,1,25/11/2021,26/04/2024
4228,943,Ferrum Network,FRM,ferrum-network,1,29/08/2019,26/04/2024
11451,944,Shiden Network,SDN,shiden-network,1,30/08/2021,26/04/2024
16882,945,Magic Square,SQR,magic-square,1,12/01/2024,26/04/2024
8705,946,Bifrost,BNC,bifrost-bnc,1,21/10/2021,26/04/2024
24877,947,BIM,BIM,bim,1,03/05/2023,26/04/2024
23262,948,Areon Network,AREA,areon-network,1,18/01/2023,26/04/2024
5,949,Peercoin,PPC,peercoin,1,28/04/2013,26/04/2024
7740,950,Polaris Share,POLA,polaris-share,1,27/01/2021,26/04/2024
10759,951,rhino.fi,DVF,deversifi,1,12/07/2021,26/04/2024
16996,952,Pip,PIP,pip,1,28/02/2023,26/04/2024
8296,953,KLAYswap Protocol,KSP,klayswap-protocol,1,20/01/2021,26/04/2024
2474,954,Matrix AI Network,MAN,matrix-ai-network,1,27/01/2018,26/04/2024
4366,955,MixMarvel,MIX,mixmarvel,1,02/09/2019,26/04/2024
90,956,Dimecoin,DIME,dimecoin,1,06/01/2014,26/04/2024
20719,957,OpenLeverage,OLE,openleverage,1,07/07/2022,26/04/2024
27009,958,UniBot,UNIBOT,unibot-eth,1,16/06/2023,26/04/2024
27615,959,r/FortNiteBR Bricks,BRICK,bricks,1,18/07/2023,26/04/2024
8642,960,Fei USD,FEI,fei-usd,1,03/04/2021,26/04/2024
25479,961,Bad Idea AI,BAD,bad-idea-ai,1,21/05/2023,26/04/2024
21217,962,MangoMan Intelligent,MMIT,mangoman-intelligent,1,03/08/2022,26/04/2024
17722,963,Ambire Wallet,WALLET,ambire-wallet,1,30/01/2022,26/04/2024
28664,964,Byte,BYTE,byte,1,11/12/2023,26/04/2024
5634,965,Fuse,FUSE,fuse-network,1,31/01/2021,26/04/2024
12873,966,KlimaDAO,KLIMA,klimadao,1,19/10/2021,26/04/2024
23665,967,SpaceCatch,CATCH,spacecatch,1,01/04/2024,26/04/2024
19111,968,Bostrom,BOOT,bostrom,1,09/04/2022,26/04/2024
17794,969,ParagonsDAO,PDT,paragonsdao,1,01/02/2022,26/04/2024
6747,970,Crust Network,CRU,crustnetwork,1,22/09/2020,26/04/2024
29387,971,Asterix Labs,ASTX,asterix-labs,1,13/02/2024,26/04/2024
5227,972,Atletico De Madrid Fan Token,ATM,atletico-de-madrid-fan-token,1,21/06/2020,26/04/2024
19924,973,Ellipsis,EPX,ellipsis-epx,1,04/05/2022,26/04/2024
9443,974,Step Finance,STEP,step-finance,1,26/04/2021,26/04/2024
22892,975,Atlas Navi,NAVI,atlas-navi,1,06/12/2022,26/04/2024
11532,976,Arsenal Fan Token,AFC,arsenal-fan-token,1,27/10/2021,26/04/2024
17073,977,Affyn,FYN,affyn,1,29/01/2022,26/04/2024
30177,978,LinqAI,LNQ,linqai,1,28/03/2024,26/04/2024
16711,979,GT Protocol,GTAI,gt-protocol,1,26/01/2024,26/04/2024
8567,980,HAPI Protocol,HAPI,hapi-one,1,10/03/2021,26/04/2024
3724,981,SOLVE,SOLVE,solve,1,04/02/2019,26/04/2024
12148,982,Swash,SWASH,swash,1,31/10/2021,26/04/2024
8538,983,AC Milan Fan Token,ACM,ac-milan-fan-token,1,22/02/2021,26/04/2024
21822,984,Brickken,BKN,brickken,1,25/07/2023,26/04/2024
6993,985,REVV,REVV,revv,1,10/09/2020,26/04/2024
29445,986,zKML,ZKML,zkml,1,19/02/2024,26/04/2024
2916,987,Nimiq,NIM,nimiq,1,26/07/2018,26/04/2024
3973,988,Aryacoin,AYA,aryacoin,1,27/05/2019,26/04/2024
8049,989,Tornado Cash,TORN,torn,1,09/02/2021,26/04/2024
20315,990,LeisureMeta,LM,leisuremeta,1,26/05/2022,26/04/2024
10047,991,EPIK Prime,EPIK,epik-prime,1,27/08/2021,26/04/2024
2387,992,Bitcoin Atom,BCA,bitcoin-atom,1,13/01/2018,26/04/2024
6855,993,BIDR,BIDR,binance-idr,1,02/09/2020,26/04/2024
29386,994,LandX Finance,LNDX,landx-finance,1,13/02/2024,26/04/2024
9194,995,Saito,SAITO,saito,1,22/04/2021,26/04/2024
11871,996,GameZone,GZONE,gamezone,1,30/09/2021,26/04/2024
4566,997,XDB CHAIN,XDB,xdbchain,1,13/09/2019,26/04/2024
7664,998,UNCX Network,UNCX,uncx,1,12/11/2020,26/04/2024
8649,999,Oxbull.tech,OXB,oxbull-tech,1,02/03/2021,26/04/2024
8245,1000,Hydra,HYDRA,hydra,1,12/01/2021,26/04/2024
